,n_req,timestamp,stations,StationName,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce
6872,507,2015-05-07,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,61.5,51.1,72.0,45.6,0.0,4.4,11.1,17.690703190818695,0,0.0,0
6871,39,2015-05-07,8,CENTRAL PARK,66.2,55.9,80.1,43.2,0.0,1.7,6.0,14.0,0,0.0,0
6870,397,2015-05-07,3,BERGEN POINT,62.3,52.7,74.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
6873,316,2015-05-07,25,KINGS POINT,60.6,50.0,69.8,40.13438489176157,0.0,3.7,12.0,18.65367432799853,0,0.0,0
6875,120,2015-05-07,55,THE BATTERY,60.1,52.7,70.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
6926,101,2015-05-08,55,THE BATTERY,60.0,51.4,72.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
6923,447,2015-05-08,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,59.9,51.1,72.0,52.4,0.0,5.4,9.9,16.414394403280134,0,0.0,0
6924,248,2015-05-08,25,KINGS POINT,60.5,53.8,72.9,40.13438489176157,0.0,6.4,13.0,20.122859605445075,0,0.0,0
6922,41,2015-05-08,8,CENTRAL PARK,66.9,55.9,82.0,51.7,0.0,2.3,8.9,15.9,0,0.0,0
6921,287,2015-05-08,3,BERGEN POINT,63.7,53.4,76.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
6925,1529,2015-05-08,26,LA GUARDIA AIRPORT,64.2,52.0,79.0,52.3,0.0,6.3,12.0,18.1,0,0.0,0
6972,242,2015-05-09,3,BERGEN POINT,60.6,57.0,72.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
6973,30,2015-05-09,8,CENTRAL PARK,62.3,55.9,82.0,54.7,0.0,4.3,6.0,11.767050296025513,0,0.0,0
6974,355,2015-05-09,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,60.8,53.1,72.0,56.8,0.0,6.5,9.9,16.54066442685019,1,0.0,0
6975,195,2015-05-09,25,KINGS POINT,57.0,53.6,63.5,40.13438489176157,0.0,4.2,8.0,14.07407073306834,0,0.0,0
6976,1420,2015-05-09,26,LA GUARDIA AIRPORT,58.0,53.1,79.0,53.3,0.0,8.4,12.0,18.1,1,0.0,0
6977,76,2015-05-09,55,THE BATTERY,60.3,55.9,68.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7023,239,2015-05-10,3,BERGEN POINT,67.1,57.0,84.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7024,21,2015-05-10,8,CENTRAL PARK,70.0,57.0,82.9,60.5,0.0,2.3,6.0,11.537468434989055,0,0.0,0
7025,424,2015-05-10,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,64.2,57.2,73.4,59.2,0.02,6.0,17.1,22.9,0,0.0,0
7026,179,2015-05-10,25,KINGS POINT,61.6,52.9,72.9,40.13438489176157,0.0,4.7,15.0,22.246214553658735,0,0.0,0
7027,1617,2015-05-10,26,LA GUARDIA AIRPORT,66.3,53.1,82.0,59.5,0.01,6.0,15.0,15.9,1,0.0,0
7028,75,2015-05-10,55,THE BATTERY,63.1,55.2,76.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7079,117,2015-05-11,55,THE BATTERY,71.5,66.9,77.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7078,1979,2015-05-11,26,LA GUARDIA AIRPORT,74.4,57.0,82.9,64.3,0.0,9.4,18.1,21.0,0,0.0,0
7077,324,2015-05-11,25,KINGS POINT,68.5,65.3,73.2,40.13438489176157,0.0,8.9,17.1,25.162760968434693,0,0.0,0
7075,33,2015-05-11,8,CENTRAL PARK,75.3,61.0,84.0,65.0,0.0,3.6,7.0,15.9,1,0.0,0
7074,302,2015-05-11,3,BERGEN POINT,74.6,68.9,82.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7076,548,2015-05-11,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,67.6,57.9,77.0,62.1,0.0,9.1,20.0,28.9,0,0.0,0
7129,1895,2015-05-12,26,LA GUARDIA AIRPORT,74.9,64.0,87.1,60.9,0.0,9.1,19.0,28.9,1,0.0,0
7125,377,2015-05-12,3,BERGEN POINT,73.7,63.7,84.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7126,37,2015-05-12,8,CENTRAL PARK,75.6,68.0,84.9,61.1,0.0,3.7,8.9,21.0,0,0.0,0
7127,533,2015-05-12,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,72.7,62.1,87.1,62.0,0.01,8.5,18.1,26.27609436127472,1,0.0,0
7128,325,2015-05-12,25,KINGS POINT,70.0,60.8,79.7,40.13438489176157,0.0,8.0,15.0,22.62502462436889,0,0.0,0
7130,124,2015-05-12,55,THE BATTERY,70.1,63.1,78.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7181,1662,2015-05-13,26,LA GUARDIA AIRPORT,65.1,57.9,87.1,41.8,0.0,15.3,20.0,28.0,0,0.0,0
7180,276,2015-05-13,25,KINGS POINT,62.4,56.8,77.2,40.13438489176157,0.0,11.4,15.9,24.05863857667347,0,0.0,0
7179,535,2015-05-13,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,67.0,59.0,87.1,40.4,0.0,14.9,22.0,28.9,0,0.0,0
7178,24,2015-05-13,8,CENTRAL PARK,64.5,57.9,86.0,39.8,0.0,6.7,9.9,22.0,0,0.0,0
7177,352,2015-05-13,3,BERGEN POINT,64.0,57.7,81.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7182,100,2015-05-13,55,THE BATTERY,64.0,57.7,77.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7232,279,2015-05-14,25,KINGS POINT,57.3,50.7,70.7,40.13438489176157,0.0,5.7,14.0,21.20175571912964,0,0.0,0
7231,520,2015-05-14,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,59.8,51.1,73.0,33.8,0.0,11.6,18.1,22.9,0,0.0,0
7230,42,2015-05-14,8,CENTRAL PARK,60.0,50.0,73.0,32.8,0.0,3.5,8.9,15.9,0,0.0,0
7229,358,2015-05-14,3,BERGEN POINT,58.9,52.0,70.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7234,108,2015-05-14,55,THE BATTERY,57.6,50.9,66.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7233,1815,2015-05-14,26,LA GUARDIA AIRPORT,59.7,52.0,72.0,34.3,0.0,8.5,18.1,26.27609436127472,0,0.0,0
7284,283,2015-05-15,25,KINGS POINT,60.2,54.1,67.6,40.13438489176157,0.0,6.9,15.9,23.54207938934143,0,0.0,0
7285,1499,2015-05-15,26,LA GUARDIA AIRPORT,63.2,52.0,73.9,38.0,0.0,7.6,19.0,26.0,0,0.0,0
7286,96,2015-05-15,55,THE BATTERY,60.3,54.0,67.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7283,472,2015-05-15,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,60.6,51.1,71.1,42.7,0.0,9.4,19.0,22.0,0,0.0,0
7282,43,2015-05-15,8,CENTRAL PARK,63.1,50.0,75.0,39.2,0.0,3.3,8.9,15.9,0,0.0,0
7281,309,2015-05-15,3,BERGEN POINT,61.4,51.8,72.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7333,177,2015-05-16,3,BERGEN POINT,65.3,59.9,75.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7334,33,2015-05-16,8,CENTRAL PARK,65.4,57.0,75.0,52.4,0.03,1.8,6.0,11.480072969729939,1,0.0,0
7335,390,2015-05-16,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,62.5,53.1,71.1,53.1,0.01,6.4,18.1,26.035033407186443,1,0.0,0
7336,163,2015-05-16,25,KINGS POINT,61.6,55.9,70.3,40.13438489176157,0.0,5.4,15.9,23.36989299356409,0,0.0,0
7337,1321,2015-05-16,26,LA GUARDIA AIRPORT,65.2,55.9,75.0,50.5,0.01,6.5,12.0,18.1,1,0.0,0
7338,89,2015-05-16,55,THE BATTERY,63.3,58.3,70.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7390,65,2015-05-17,55,THE BATTERY,68.6,63.0,77.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7385,216,2015-05-17,3,BERGEN POINT,71.6,64.6,83.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7386,16,2015-05-17,8,CENTRAL PARK,72.2,57.0,82.9,63.7,0.29,2.1,8.0,13.83300977898006,1,0.0,0
7387,356,2015-05-17,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.5,57.9,81.0,62.5,0.4,5.4,8.9,15.25514463823281,1,0.0,0
7388,200,2015-05-17,25,KINGS POINT,65.9,59.2,80.1,40.13438489176157,0.0,2.9,8.9,14.968167311937234,0,0.0,0
7389,1372,2015-05-17,26,LA GUARDIA AIRPORT,70.4,57.0,82.9,62.1,0.28,3.2,9.9,16.161854356140033,1,0.0,0
7441,1832,2015-05-18,26,LA GUARDIA AIRPORT,63.6,55.4,75.9,57.6,0.02,7.5,19.0,22.0,0,0.0,0
7440,295,2015-05-18,25,KINGS POINT,62.6,57.2,72.1,40.13438489176157,0.0,3.4,8.0,13.982237988653758,0,0.0,0
7439,512,2015-05-18,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,63.4,59.0,81.0,57.6,0.0,7.8,15.9,20.0,0,0.0,0
7442,101,2015-05-18,55,THE BATTERY,65.2,60.3,74.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7437,349,2015-05-18,3,BERGEN POINT,66.1,58.6,76.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7438,44,2015-05-18,8,CENTRAL PARK,67.2,60.1,82.9,58.5,0.02,3.9,9.9,15.9,0,0.0,0
7491,556,2015-05-19,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,62.4,57.0,75.0,56.5,0.0,4.7,9.9,16.334040751917378,1,0.0,0
7489,323,2015-05-19,3,BERGEN POINT,63.2,56.3,79.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7494,142,2015-05-19,55,THE BATTERY,62.1,57.6,78.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7490,47,2015-05-19,8,CENTRAL PARK,65.2,59.0,80.1,57.3,0.0,1.7,6.0,11.468593876678117,1,0.0,0
7493,1614,2015-05-19,26,LA GUARDIA AIRPORT,61.6,55.0,82.0,54.8,0.01,6.2,11.1,17.897326865751513,1,0.0,0
7492,278,2015-05-19,25,KINGS POINT,58.8,54.7,70.0,40.13438489176157,0.0,3.7,12.0,18.65367432799853,0,0.0,0
7546,106,2015-05-20,55,THE BATTERY,61.8,57.0,73.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7545,1680,2015-05-20,26,LA GUARDIA AIRPORT,62.0,55.0,82.0,45.1,0.0,13.2,20.0,27.0,0,0.0,0
7544,381,2015-05-20,25,KINGS POINT,59.8,56.1,67.1,40.13438489176157,0.0,10.8,15.9,23.989764018362532,0,0.0,0
7542,37,2015-05-20,8,CENTRAL PARK,62.0,57.0,73.9,42.6,0.0,5.8,9.9,22.0,0,0.0,0
7541,325,2015-05-20,3,BERGEN POINT,62.6,56.8,75.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7543,464,2015-05-20,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,63.5,57.0,75.0,44.6,0.0,13.4,19.0,27.0,0,0.0,0
7598,91,2015-05-21,55,THE BATTERY,55.4,53.2,58.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7595,442,2015-05-21,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,56.3,52.0,69.1,35.8,0.0,6.8,13.0,18.1,0,0.0,0
7593,462,2015-05-21,3,BERGEN POINT,56.3,53.2,60.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7594,36,2015-05-21,8,CENTRAL PARK,56.7,52.0,66.9,36.2,0.0,2.5,5.1,10.517101832550107,0,0.0,0
7597,1553,2015-05-21,26,LA GUARDIA AIRPORT,57.1,53.1,66.0,35.9,0.0,7.0,14.0,21.350983928803338,1,0.0,0
7596,315,2015-05-21,25,KINGS POINT,55.2,51.6,58.5,40.13438489176157,0.0,5.8,12.0,18.894735282086813,0,0.0,0
7650,126,2015-05-22,55,THE BATTERY,60.4,52.7,70.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7649,1389,2015-05-22,26,LA GUARDIA AIRPORT,61.8,53.1,75.0,41.7,0.0,9.9,18.1,27.0,1,0.0,0
7645,278,2015-05-22,3,BERGEN POINT,61.1,52.7,73.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7646,30,2015-05-22,8,CENTRAL PARK,62.1,52.0,73.9,41.0,0.0,4.4,12.0,25.1,0,0.0,0
7648,284,2015-05-22,25,KINGS POINT,59.8,53.1,68.2,40.13438489176157,0.0,7.4,17.1,24.99057457265734,0,0.0,0
7647,445,2015-05-22,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,62.8,52.0,79.0,41.3,0.0,9.5,19.0,25.1,1,0.0,0
7698,25,2015-05-23,8,CENTRAL PARK,59.3,48.9,73.9,28.3,0.0,4.6,9.9,20.0,0,0.0,0
7700,192,2015-05-23,25,KINGS POINT,57.3,48.9,66.4,40.13438489176157,0.0,9.5,21.0,29.752709610430195,0,0.0,0
7701,1362,2015-05-23,26,LA GUARDIA AIRPORT,59.3,50.0,75.0,29.8,0.0,11.5,19.0,28.9,0,0.0,0
7702,71,2015-05-23,55,THE BATTERY,57.9,48.7,66.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7697,180,2015-05-23,3,BERGEN POINT,59.1,49.5,69.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7699,408,2015-05-23,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,60.0,51.1,79.0,28.6,0.0,13.3,20.0,24.1,1,0.0,0
7754,58,2015-05-24,55,THE BATTERY,62.9,54.1,74.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7751,415,2015-05-24,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,62.2,51.1,73.9,48.1,0.0,12.6,19.0,24.1,0,0.0,0
7752,216,2015-05-24,25,KINGS POINT,61.7,55.4,72.0,40.13438489176157,0.0,7.8,15.0,22.60206643826525,0,0.0,0
7753,1497,2015-05-24,26,LA GUARDIA AIRPORT,65.7,50.0,81.0,42.2,0.0,8.7,15.9,21.0,0,0.0,0
7750,20,2015-05-24,8,CENTRAL PARK,66.2,48.9,81.0,41.2,0.0,3.3,7.0,15.0,0,0.0,0
7749,140,2015-05-24,3,BERGEN POINT,65.5,50.7,80.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7801,187,2015-05-25,3,BERGEN POINT,73.2,60.8,87.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7803,402,2015-05-25,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,66.1,53.1,77.0,54.5,0.0,9.9,24.1,33.0,0,0.0,0
7804,269,2015-05-25,25,KINGS POINT,66.9,60.6,74.8,40.13438489176157,0.0,8.4,17.1,25.10536550317557,0,0.0,0
7805,1479,2015-05-25,26,LA GUARDIA AIRPORT,72.5,55.9,82.9,53.4,0.0,8.8,15.9,22.0,0,0.0,0
7806,58,2015-05-25,55,THE BATTERY,70.1,62.2,81.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7802,18,2015-05-25,8,CENTRAL PARK,73.8,64.9,84.9,53.8,0.0,3.6,8.9,15.9,0,0.0,0
7858,118,2015-05-26,55,THE BATTERY,72.4,64.0,81.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7857,1907,2015-05-26,26,LA GUARDIA AIRPORT,75.2,64.9,86.0,56.7,0.0,10.3,15.0,20.0,0,0.0,0
7854,44,2015-05-26,8,CENTRAL PARK,76.1,64.0,88.0,57.5,0.0,4.5,7.0,15.9,0,0.0,0
7855,592,2015-05-26,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,68.2,57.0,77.0,56.9,0.0,11.6,21.0,28.0,0,0.0,0
7856,323,2015-05-26,25,KINGS POINT,69.9,63.1,76.5,40.13438489176157,0.0,10.5,13.0,20.593502420569816,0,0.0,0
7853,349,2015-05-26,3,BERGEN POINT,76.6,65.1,87.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7907,550,2015-05-27,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,66.3,60.1,75.9,58.7,0.0,12.8,27.0,35.0,0,0.0,0
7906,30,2015-05-27,8,CENTRAL PARK,75.7,66.9,88.0,63.3,0.0,4.8,8.9,18.1,1,0.0,0
7905,313,2015-05-27,3,BERGEN POINT,76.4,68.9,85.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7910,102,2015-05-27,55,THE BATTERY,72.1,67.3,77.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7909,1844,2015-05-27,26,LA GUARDIA AIRPORT,73.5,66.9,86.0,61.5,0.0,9.9,19.0,25.1,1,0.0,0
7908,328,2015-05-27,25,KINGS POINT,68.1,64.4,72.1,40.13438489176157,0.0,11.4,20.0,28.811562613367506,0,0.0,0
7958,29,2015-05-28,8,CENTRAL PARK,75.9,70.0,84.9,65.9,0.08,3.3,6.0,11.652259365507286,1,0.0,0
7959,496,2015-05-28,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,65.5,60.1,78.1,58.9,0.0,8.0,15.9,23.668349412911486,0,0.0,0
7962,136,2015-05-28,55,THE BATTERY,72.1,67.6,80.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
7961,1860,2015-05-28,26,LA GUARDIA AIRPORT,73.4,66.9,84.0,63.1,0.02,7.0,13.0,15.0,1,0.0,0
7960,331,2015-05-28,25,KINGS POINT,68.1,63.3,75.6,40.13438489176157,0.0,8.1,15.0,22.63650371742072,0,0.0,0
7957,350,2015-05-28,3,BERGEN POINT,75.2,68.5,85.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8013,1812,2015-05-29,26,LA GUARDIA AIRPORT,73.0,64.0,84.0,54.9,0.0,7.2,11.1,18.012117796269738,0,0.0,0
8011,536,2015-05-29,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,71.4,60.1,80.1,54.9,0.0,6.9,13.0,20.18025507070419,0,0.0,0
8012,309,2015-05-29,25,KINGS POINT,68.5,61.3,76.1,40.13438489176157,0.0,5.0,11.1,17.759577749129633,0,0.0,0
8009,310,2015-05-29,3,BERGEN POINT,72.2,66.0,79.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8014,126,2015-05-29,55,THE BATTERY,71.9,67.5,80.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8010,33,2015-05-29,8,CENTRAL PARK,73.6,64.9,84.9,53.9,0.0,4.5,8.9,17.1,0,0.0,0
8062,31,2015-05-30,8,CENTRAL PARK,73.5,64.9,84.9,62.1,0.0,4.1,8.9,17.1,0,0.0,0
8064,226,2015-05-30,25,KINGS POINT,68.4,64.0,74.3,40.13438489176157,0.0,9.0,20.0,28.536064380123747,0,0.0,0
8065,1640,2015-05-30,26,LA GUARDIA AIRPORT,73.1,64.0,82.9,61.3,0.0,9.8,19.0,25.1,0,0.0,0
8066,86,2015-05-30,55,THE BATTERY,70.8,65.8,78.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8061,225,2015-05-30,3,BERGEN POINT,73.8,65.8,84.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8063,441,2015-05-30,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,68.7,62.1,80.1,61.4,0.0,9.2,22.9,32.1,0,0.0,0
8116,208,2015-05-31,25,KINGS POINT,69.7,65.7,78.1,40.13438489176157,0.0,7.7,14.0,21.431337580166094,0,0.0,0
8117,1507,2015-05-31,26,LA GUARDIA AIRPORT,74.6,66.0,86.0,62.7,0.0,9.6,15.9,22.9,1,0.0,0
8114,21,2015-05-31,8,CENTRAL PARK,74.4,66.9,87.1,63.8,0.0,4.1,8.0,20.0,1,0.0,0
8118,86,2015-05-31,55,THE BATTERY,72.3,67.8,78.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8113,295,2015-05-31,3,BERGEN POINT,74.9,68.9,85.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8115,418,2015-05-31,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,69.4,62.1,79.0,61.3,0.0,9.9,22.0,26.0,1,0.0,0
8168,315,2015-06-01,25,KINGS POINT,57.2,54.1,68.9,40.13438489176157,0.0,4.6,8.0,14.119987105275635,0,0.0,0
8169,2038,2015-06-01,26,LA GUARDIA AIRPORT,57.4,54.0,86.0,55.0,1.69,13.8,19.0,24.1,1,0.0,0
8167,650,2015-06-01,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,61.9,57.0,79.0,57.7,0.53,10.0,17.1,22.9,1,0.0,0
8170,165,2015-06-01,55,THE BATTERY,59.2,55.4,69.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8166,30,2015-06-01,8,CENTRAL PARK,58.0,55.0,69.1,55.0,1.89,7.9,14.0,22.0,1,0.0,0
8165,382,2015-06-01,3,BERGEN POINT,59.7,56.1,68.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8218,26,2015-06-02,8,CENTRAL PARK,52.4,50.0,57.9,49.4,0.4,6.8,15.0,19.0,1,0.0,0
8222,107,2015-06-02,55,THE BATTERY,52.7,50.7,54.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8221,1680,2015-06-02,26,LA GUARDIA AIRPORT,52.0,50.0,57.9,49.0,0.47,10.2,18.1,22.9,1,0.0,0
8217,347,2015-06-02,3,BERGEN POINT,53.0,50.7,55.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8219,467,2015-06-02,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,53.4,51.1,63.0,49.3,0.35,10.0,14.0,21.695356720358028,1,0.0,0
8220,314,2015-06-02,25,KINGS POINT,51.4,49.5,53.8,40.13438489176157,0.0,4.9,7.0,12.995174619383777,0,0.0,0
8271,553,2015-06-03,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,57.7,51.1,68.0,49.7,0.26,7.2,11.1,18.012117796269738,1,0.0,0
8272,345,2015-06-03,25,KINGS POINT,56.7,51.8,64.6,40.13438489176157,0.0,3.9,9.9,16.24220800750279,0,0.0,0
8274,137,2015-06-03,55,THE BATTERY,57.4,53.2,64.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8270,50,2015-06-03,8,CENTRAL PARK,58.0,52.0,70.0,49.6,0.26,4.5,7.0,12.949258247176486,1,0.0,0
8273,1850,2015-06-03,26,LA GUARDIA AIRPORT,58.2,50.0,69.1,48.9,0.24,7.3,11.1,15.9,1,0.0,0
8269,406,2015-06-03,3,BERGEN POINT,57.6,54.0,66.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8326,105,2015-06-04,55,THE BATTERY,58.0,54.9,63.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8325,1813,2015-06-04,26,LA GUARDIA AIRPORT,58.1,53.1,69.1,48.1,0.0,9.4,13.0,20.467232396999766,1,0.0,0
8321,274,2015-06-04,3,BERGEN POINT,58.0,55.2,63.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8323,465,2015-06-04,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,59.2,53.1,68.0,47.7,0.0,9.8,19.0,22.0,0,0.0,0
8322,72,2015-06-04,8,CENTRAL PARK,58.0,52.0,70.0,48.1,0.0,4.6,8.9,15.163311893818225,0,0.0,0
8324,305,2015-06-04,25,KINGS POINT,56.6,52.7,63.0,40.13438489176157,0.0,3.4,8.0,13.982237988653758,0,0.0,0
8374,31,2015-06-05,8,CENTRAL PARK,59.4,54.0,70.0,51.0,0.0,3.2,7.0,12.800030037502784,1,0.0,0
8375,461,2015-06-05,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,60.0,55.0,69.1,50.3,0.0,6.4,11.1,17.920285051855156,1,0.0,0
8376,348,2015-06-05,25,KINGS POINT,58.0,54.9,64.8,40.13438489176157,0.0,3.1,7.0,12.788550944450964,0,0.0,0
8377,1640,2015-06-05,26,LA GUARDIA AIRPORT,59.5,54.0,68.0,49.6,0.0,6.5,9.9,16.54066442685019,1,0.0,0
8378,116,2015-06-05,55,THE BATTERY,58.4,56.1,64.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8373,298,2015-06-05,3,BERGEN POINT,59.2,56.5,67.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8429,1611,2015-06-06,26,LA GUARDIA AIRPORT,65.7,55.9,73.9,53.3,0.55,7.3,20.0,26.0,1,0.0,0
8430,90,2015-06-06,55,THE BATTERY,65.3,58.8,76.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8425,276,2015-06-06,3,BERGEN POINT,65.6,58.8,74.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8428,226,2015-06-06,25,KINGS POINT,63.3,57.9,70.9,40.13438489176157,0.0,4.5,9.9,16.311082565813727,0,0.0,0
8427,441,2015-06-06,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,66.2,57.0,79.0,55.4,0.2,7.4,15.9,20.0,1,0.0,0
8426,26,2015-06-06,8,CENTRAL PARK,65.9,55.0,75.9,53.9,0.32,3.5,8.9,19.0,1,0.0,0
8482,67,2015-06-07,55,THE BATTERY,64.6,59.5,72.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8481,1616,2015-06-07,26,LA GUARDIA AIRPORT,65.3,57.0,73.9,41.0,0.0,7.6,17.1,22.9,0,0.0,0
8478,29,2015-06-07,8,CENTRAL PARK,65.0,55.0,75.9,40.3,0.19,3.0,7.0,15.9,0,0.0,0
8479,484,2015-06-07,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,64.1,55.9,79.0,49.9,0.0,5.4,14.0,21.16731843997417,0,0.0,0
8480,216,2015-06-07,25,KINGS POINT,62.3,54.5,69.1,40.13438489176157,0.0,5.6,15.9,23.39285117966773,0,0.0,0
8477,194,2015-06-07,3,BERGEN POINT,63.8,57.2,71.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
8531,525,2015-06-08,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,65.7,55.9,73.0,56.1,0.0,15.2,26.0,34.0,1,0.0,0
8530,33,2015-06-08,8,CENTRAL PARK,68.6,63.0,79.0,55.2,0.0,4.8,8.9,15.0,0,0.0,0
8533,1971,2015-06-08,26,LA GUARDIA AIRPORT,67.5,57.0,77.0,55.2,0.0,11.6,18.1,25.1,0,0.0,0
