,n_req,timestamp,stations
17432,398,2011-06-24,24
17433,218,2011-06-24,25
17434,1276,2011-06-24,26
17435,180,2011-06-24,34
17436,239,2011-06-24,35
17437,248,2011-06-24,39
17438,1407,2011-06-24,47
17439,95,2011-06-24,55
17440,161,2012-06-24,3
17441,6,2012-06-24,8
17442,293,2012-06-24,24
17443,110,2012-06-24,25
17444,1052,2012-06-24,26
17445,74,2012-06-24,34
17446,150,2012-06-24,35
17447,222,2012-06-24,39
17448,914,2012-06-24,47
17449,51,2012-06-24,55
17450,305,2013-06-24,3
17451,21,2013-06-24,8
17452,488,2013-06-24,24
17453,251,2013-06-24,25
17454,1639,2013-06-24,26
17455,140,2013-06-24,34
17456,324,2013-06-24,35
17457,348,2013-06-24,39
17458,1621,2013-06-24,47
17459,98,2013-06-24,55
17460,395,2014-06-24,3
17461,43,2014-06-24,8
17462,600,2014-06-24,24
17463,300,2014-06-24,25
17464,1879,2014-06-24,26
17465,240,2014-06-24,34
17466,370,2014-06-24,35
17467,525,2014-06-24,39
17468,1834,2014-06-24,47
17469,103,2014-06-24,55
17470,342,2015-06-24,3
17471,12,2015-06-24,8
17472,571,2015-06-24,24
17473,353,2015-06-24,25
17474,2167,2015-06-24,26
17475,242,2015-06-24,34
17476,524,2015-06-24,35
17477,570,2015-06-24,39
17478,2118,2015-06-24,47
17479,101,2015-06-24,55
17480,311,2016-06-24,3
17481,39,2016-06-24,8
17482,576,2016-06-24,24
17483,282,2016-06-24,25
17484,1734,2016-06-24,26
17485,235,2016-06-24,34
17486,445,2016-06-24,35
17487,581,2016-06-24,39
17488,1899,2016-06-24,47
17489,163,2016-06-24,55
17490,380,2017-06-24,3
17491,24,2017-06-24,8
17492,548,2017-06-24,24
17493,260,2017-06-24,25
17494,1924,2017-06-24,26
17495,157,2017-06-24,34
17496,308,2017-06-24,35
17497,518,2017-06-24,39
17498,1829,2017-06-24,47
17499,163,2017-06-24,55
17500,424,2018-06-24,3
17501,29,2018-06-24,8
17502,732,2018-06-24,24
17503,360,2018-06-24,25
17504,1972,2018-06-24,26
17505,188,2018-06-24,34
17506,325,2018-06-24,35
17507,499,2018-06-24,39
17508,1839,2018-06-24,47
17509,134,2018-06-24,55
17510,559,2019-06-24,3
17511,40,2019-06-24,8
17512,785,2019-06-24,24
17513,506,2019-06-24,25
17514,2737,2019-06-24,26
17515,304,2019-06-24,34
17516,529,2019-06-24,35
17517,676,2019-06-24,39
17518,2780,2019-06-24,47
17519,196,2019-06-24,55
17520,279,2010-06-25,3
17521,36,2010-06-25,8
17522,477,2010-06-25,24
17523,384,2010-06-25,25
17524,1751,2010-06-25,26
17525,153,2010-06-25,34
17526,328,2010-06-25,35
17527,397,2010-06-25,39
17528,1294,2010-06-25,47
17529,78,2010-06-25,55
17530,189,2011-06-25,3
17531,11,2011-06-25,8
17532,273,2011-06-25,24
17533,162,2011-06-25,25
17534,1063,2011-06-25,26
17535,103,2011-06-25,34
17536,200,2011-06-25,35
17537,241,2011-06-25,39
17538,933,2011-06-25,47
17539,50,2011-06-25,55
17540,417,2012-06-25,3
17541,9,2012-06-25,8
17542,572,2012-06-25,24
17543,247,2012-06-25,25
17544,1409,2012-06-25,26
17545,161,2012-06-25,34
17546,279,2012-06-25,35
17547,402,2012-06-25,39
17548,1538,2012-06-25,47
17549,62,2012-06-25,55
17550,341,2013-06-25,3
17551,34,2013-06-25,8
17552,458,2013-06-25,24
17553,295,2013-06-25,25
17554,1679,2013-06-25,26
17555,163,2013-06-25,34
17556,292,2013-06-25,35
17557,414,2013-06-25,39
17558,1539,2013-06-25,47
17559,75,2013-06-25,55
17560,346,2014-06-25,3
17561,53,2014-06-25,8
17562,572,2014-06-25,24
17563,323,2014-06-25,25
17564,1506,2014-06-25,26
17565,198,2014-06-25,34
17566,406,2014-06-25,35
17567,451,2014-06-25,39
17568,1647,2014-06-25,47
17569,130,2014-06-25,55
17570,354,2015-06-25,3
17571,32,2015-06-25,8
17572,564,2015-06-25,24
17573,335,2015-06-25,25
17574,1900,2015-06-25,26
17575,220,2015-06-25,34
17576,445,2015-06-25,35
17577,416,2015-06-25,39
17578,2034,2015-06-25,47
17579,180,2015-06-25,55
17580,265,2016-06-25,3
17581,34,2016-06-25,8
17582,574,2016-06-25,24
17583,255,2016-06-25,25
17584,1669,2016-06-25,26
17585,198,2016-06-25,34
17586,366,2016-06-25,35
17587,568,2016-06-25,39
17588,1654,2016-06-25,47
17589,113,2016-06-25,55
17590,298,2017-06-25,3
17591,27,2017-06-25,8
17592,696,2017-06-25,24
17593,270,2017-06-25,25
17594,2098,2017-06-25,26
17595,129,2017-06-25,34
17596,284,2017-06-25,35
17597,588,2017-06-25,39
17598,1668,2017-06-25,47
17599,107,2017-06-25,55
17600,576,2018-06-25,3
17601,43,2018-06-25,8
17602,775,2018-06-25,24
17603,513,2018-06-25,25
17604,2379,2018-06-25,26
17605,263,2018-06-25,34
17606,462,2018-06-25,35
17607,549,2018-06-25,39
17608,2410,2018-06-25,47
17609,163,2018-06-25,55
17610,556,2019-06-25,3
17611,46,2019-06-25,8
17612,775,2019-06-25,24
17613,500,2019-06-25,25
17614,2753,2019-06-25,26
17615,337,2019-06-25,34
17616,635,2019-06-25,35
17617,673,2019-06-25,39
17618,2760,2019-06-25,47
17619,182,2019-06-25,55
17620,150,2010-06-26,3
17621,18,2010-06-26,8
17622,286,2010-06-26,24
17623,159,2010-06-26,25
17624,1109,2010-06-26,26
17625,99,2010-06-26,34
17626,228,2010-06-26,35
17627,282,2010-06-26,39
17628,843,2010-06-26,47
17629,34,2010-06-26,55
17630,149,2011-06-26,3
17631,10,2011-06-26,8
17632,236,2011-06-26,24
17633,86,2011-06-26,25
17634,734,2011-06-26,26
17635,69,2011-06-26,34
17636,114,2011-06-26,35
17637,173,2011-06-26,39
17638,724,2011-06-26,47
17639,36,2011-06-26,55
17640,341,2012-06-26,3
17641,23,2012-06-26,8
17642,429,2012-06-26,24
17643,233,2012-06-26,25
17644,1550,2012-06-26,26
17645,157,2012-06-26,34
17646,284,2012-06-26,35
17647,406,2012-06-26,39
17648,1325,2012-06-26,47
17649,84,2012-06-26,55
17650,295,2013-06-26,3
17651,24,2013-06-26,8
17652,423,2013-06-26,24
17653,272,2013-06-26,25
17654,1457,2013-06-26,26
17655,150,2013-06-26,34
17656,322,2013-06-26,35
17657,380,2013-06-26,39
17658,1524,2013-06-26,47
17659,93,2013-06-26,55
17660,323,2014-06-26,3
17661,38,2014-06-26,8
17662,613,2014-06-26,24
17663,312,2014-06-26,25
17664,1762,2014-06-26,26
17665,234,2014-06-26,34
17666,346,2014-06-26,35
17667,485,2014-06-26,39
17668,1617,2014-06-26,47
17669,113,2014-06-26,55
17670,348,2015-06-26,3
17671,63,2015-06-26,8
17672,526,2015-06-26,24
17673,302,2015-06-26,25
17674,1700,2015-06-26,26
17675,230,2015-06-26,34
17676,399,2015-06-26,35
17677,474,2015-06-26,39
17678,1707,2015-06-26,47
17679,152,2015-06-26,55
17680,218,2016-06-26,3
17681,29,2016-06-26,8
17682,546,2016-06-26,24
17683,204,2016-06-26,25
17684,1634,2016-06-26,26
17685,143,2016-06-26,34
17686,282,2016-06-26,35
17687,541,2016-06-26,39
17688,1693,2016-06-26,47
17689,94,2016-06-26,55
17690,500,2017-06-26,3
17691,43,2017-06-26,8
17692,694,2017-06-26,24
17693,412,2017-06-26,25
17694,2195,2017-06-26,26
17695,214,2017-06-26,34
17696,429,2017-06-26,35
17697,478,2017-06-26,39
17698,2034,2017-06-26,47
17699,169,2017-06-26,55
17700,496,2018-06-26,3
17701,30,2018-06-26,8
17702,725,2018-06-26,24
17703,513,2018-06-26,25
17704,2169,2018-06-26,26
17705,286,2018-06-26,34
17706,427,2018-06-26,35
17707,552,2018-06-26,39
17708,2371,2018-06-26,47
17709,166,2018-06-26,55
17710,563,2019-06-26,3
17711,40,2019-06-26,8
17712,747,2019-06-26,24
17713,514,2019-06-26,25
17714,2814,2019-06-26,26
17715,281,2019-06-26,34
17716,512,2019-06-26,35
17717,640,2019-06-26,39
17718,2737,2019-06-26,47
17719,186,2019-06-26,55
17720,116,2010-06-27,3
17721,15,2010-06-27,8
17722,334,2010-06-27,24
17723,137,2010-06-27,25
17724,985,2010-06-27,26
17725,86,2010-06-27,34
17726,142,2010-06-27,35
17727,360,2010-06-27,39
17728,763,2010-06-27,47
17729,32,2010-06-27,55
17730,280,2011-06-27,3
17731,12,2011-06-27,8
17732,510,2011-06-27,24
17733,247,2011-06-27,25
17734,1591,2011-06-27,26
17735,178,2011-06-27,34
17736,260,2011-06-27,35
17737,388,2011-06-27,39
17738,1550,2011-06-27,47
17739,88,2011-06-27,55
17740,309,2012-06-27,3
17741,18,2012-06-27,8
17742,420,2012-06-27,24
17743,242,2012-06-27,25
17744,1518,2012-06-27,26
17745,157,2012-06-27,34
17746,289,2012-06-27,35
17747,394,2012-06-27,39
17748,1254,2012-06-27,47
17749,108,2012-06-27,55
17750,298,2013-06-27,3
17751,22,2013-06-27,8
17752,435,2013-06-27,24
17753,290,2013-06-27,25
17754,1570,2013-06-27,26
17755,157,2013-06-27,34
17756,240,2013-06-27,35
17757,386,2013-06-27,39
17758,1493,2013-06-27,47
17759,94,2013-06-27,55
17760,309,2014-06-27,3
17761,37,2014-06-27,8
17762,517,2014-06-27,24
17763,271,2014-06-27,25
17764,1710,2014-06-27,26
17765,173,2014-06-27,34
17766,367,2014-06-27,35
17767,417,2014-06-27,39
17768,1695,2014-06-27,47
17769,94,2014-06-27,55
17770,191,2015-06-27,3
17771,25,2015-06-27,8
17772,376,2015-06-27,24
17773,200,2015-06-27,25
17774,1326,2015-06-27,26
17775,221,2015-06-27,34
17776,308,2015-06-27,35
17777,406,2015-06-27,39
17778,1231,2015-06-27,47
17779,65,2015-06-27,55
17780,329,2016-06-27,3
17781,39,2016-06-27,8
17782,544,2016-06-27,24
17783,371,2016-06-27,25
17784,2019,2016-06-27,26
17785,241,2016-06-27,34
17786,387,2016-06-27,35
17787,564,2016-06-27,39
17788,1944,2016-06-27,47
17789,124,2016-06-27,55
17790,440,2017-06-27,3
17791,37,2017-06-27,8
17792,564,2017-06-27,24
17793,395,2017-06-27,25
17794,2102,2017-06-27,26
17795,236,2017-06-27,34
17796,397,2017-06-27,35
17797,508,2017-06-27,39
17798,2022,2017-06-27,47
17799,149,2017-06-27,55
17800,471,2018-06-27,3
17801,37,2018-06-27,8
17802,711,2018-06-27,24
17803,446,2018-06-27,25
17804,1968,2018-06-27,26
17805,253,2018-06-27,34
17806,446,2018-06-27,35
17807,490,2018-06-27,39
17808,2108,2018-06-27,47
17809,207,2018-06-27,55
17810,510,2019-06-27,3
17811,51,2019-06-27,8
17812,717,2019-06-27,24
17813,465,2019-06-27,25
17814,2719,2019-06-27,26
17815,296,2019-06-27,34
17816,571,2019-06-27,35
17817,836,2019-06-27,39
17818,2538,2019-06-27,47
17819,155,2019-06-27,55
17820,297,2010-06-28,3
17821,30,2010-06-28,8
17822,509,2010-06-28,24
17823,353,2010-06-28,25
17824,2027,2010-06-28,26
17825,195,2010-06-28,34
17826,337,2010-06-28,35
17827,614,2010-06-28,39
17828,1619,2010-06-28,47
17829,83,2010-06-28,55
17830,336,2011-06-28,3
17831,23,2011-06-28,8
17832,511,2011-06-28,24
17833,285,2011-06-28,25
17834,1685,2011-06-28,26
17835,177,2011-06-28,34
17836,271,2011-06-28,35
17837,433,2011-06-28,39
17838,1534,2011-06-28,47
17839,92,2011-06-28,55
17840,299,2012-06-28,3
17841,15,2012-06-28,8
17842,439,2012-06-28,24
17843,267,2012-06-28,25
17844,1515,2012-06-28,26
17845,164,2012-06-28,34
17846,277,2012-06-28,35
17847,416,2012-06-28,39
17848,1536,2012-06-28,47
17849,92,2012-06-28,55
17850,288,2013-06-28,3
17851,26,2013-06-28,8
17852,380,2013-06-28,24
17853,274,2013-06-28,25
17854,1428,2013-06-28,26
17855,126,2013-06-28,34
17856,401,2013-06-28,35
17857,355,2013-06-28,39
17858,1434,2013-06-28,47
17859,62,2013-06-28,55
17860,226,2014-06-28,3
17861,43,2014-06-28,8
17862,440,2014-06-28,24
17863,185,2014-06-28,25
17864,1324,2014-06-28,26
17865,147,2014-06-28,34
17866,299,2014-06-28,35
17867,402,2014-06-28,39
17868,1341,2014-06-28,47
17869,60,2014-06-28,55
17870,277,2015-06-28,3
17871,13,2015-06-28,8
17872,500,2015-06-28,24
17873,207,2015-06-28,25
17874,1495,2015-06-28,26
17875,161,2015-06-28,34
17876,247,2015-06-28,35
17877,468,2015-06-28,39
17878,1383,2015-06-28,47
17879,91,2015-06-28,55
17880,355,2016-06-28,3
17881,30,2016-06-28,8
17882,566,2016-06-28,24
17883,401,2016-06-28,25
17884,2038,2016-06-28,26
17885,228,2016-06-28,34
17886,491,2016-06-28,35
17887,502,2016-06-28,39
17888,1926,2016-06-28,47
17889,142,2016-06-28,55
17890,510,2017-06-28,3
17891,29,2017-06-28,8
17892,599,2017-06-28,24
17893,385,2017-06-28,25
17894,1956,2017-06-28,26
17895,233,2017-06-28,34
17896,394,2017-06-28,35
17897,501,2017-06-28,39
17898,2075,2017-06-28,47
17899,142,2017-06-28,55
17900,447,2018-06-28,3
17901,35,2018-06-28,8
17902,766,2018-06-28,24
17903,453,2018-06-28,25
17904,2079,2018-06-28,26
17905,255,2018-06-28,34
17906,441,2018-06-28,35
17907,483,2018-06-28,39
17908,2116,2018-06-28,47
17909,193,2018-06-28,55
17910,237,2019-06-28,3
17911,25,2019-06-28,8
17912,289,2019-06-28,24
17913,232,2019-06-28,25
17914,903,2019-06-28,26
17915,132,2019-06-28,34
17916,267,2019-06-28,35
17917,175,2019-06-28,39
17918,1009,2019-06-28,47
17919,72,2019-06-28,55
17920,320,2010-06-29,3
17921,28,2010-06-29,8
17922,526,2010-06-29,24
17923,272,2010-06-29,25
17924,1907,2010-06-29,26
17925,146,2010-06-29,34
17926,262,2010-06-29,35
17927,443,2010-06-29,39
17928,1493,2010-06-29,47
17929,78,2010-06-29,55
17930,339,2011-06-29,3
17931,21,2011-06-29,8
17932,485,2011-06-29,24
17933,294,2011-06-29,25
17934,1506,2011-06-29,26
17935,154,2011-06-29,34
17936,303,2011-06-29,35
17937,292,2011-06-29,39
17938,1407,2011-06-29,47
17939,65,2011-06-29,55
17940,259,2012-06-29,3
17941,25,2012-06-29,8
17942,415,2012-06-29,24
17943,248,2012-06-29,25
17944,1698,2012-06-29,26
17945,150,2012-06-29,34
17946,276,2012-06-29,35
17947,451,2012-06-29,39
17948,1155,2012-06-29,47
17949,65,2012-06-29,55
17950,212,2013-06-29,3
17951,16,2013-06-29,8
17952,246,2013-06-29,24
17953,230,2013-06-29,25
17954,950,2013-06-29,26
17955,90,2013-06-29,34
17956,217,2013-06-29,35
17957,298,2013-06-29,39
17958,1126,2013-06-29,47
17959,56,2013-06-29,55
17960,195,2014-06-29,3
17961,16,2014-06-29,8
17962,483,2014-06-29,24
17963,196,2014-06-29,25
17964,1310,2014-06-29,26
17965,114,2014-06-29,34
17966,259,2014-06-29,35
17967,422,2014-06-29,39
17968,1197,2014-06-29,47
17969,88,2014-06-29,55
17970,383,2015-06-29,3
17971,42,2015-06-29,8
17972,615,2015-06-29,24
17973,374,2015-06-29,25
17974,2148,2015-06-29,26
17975,236,2015-06-29,34
17976,435,2015-06-29,35
17977,553,2015-06-29,39
17978,2097,2015-06-29,47
17979,136,2015-06-29,55
17980,372,2016-06-29,3
17981,64,2016-06-29,8
17982,584,2016-06-29,24
17983,422,2016-06-29,25
17984,2102,2016-06-29,26
17985,261,2016-06-29,34
17986,535,2016-06-29,35
17987,712,2016-06-29,39
17988,2060,2016-06-29,47
17989,133,2016-06-29,55
17990,460,2017-06-29,3
17991,38,2017-06-29,8
17992,569,2017-06-29,24
17993,315,2017-06-29,25
17994,2049,2017-06-29,26
17995,214,2017-06-29,34
17996,442,2017-06-29,35
17997,536,2017-06-29,39
17998,2073,2017-06-29,47
17999,137,2017-06-29,55
18000,388,2018-06-29,3
18001,24,2018-06-29,8
18002,655,2018-06-29,24
18003,415,2018-06-29,25
18004,2005,2018-06-29,26
18005,231,2018-06-29,34
18006,434,2018-06-29,35
18007,596,2018-06-29,39
18008,2052,2018-06-29,47
18009,215,2018-06-29,55
18010,310,2019-06-29,3
18011,18,2019-06-29,8
18012,406,2019-06-29,24
18013,223,2019-06-29,25
18014,1267,2019-06-29,26
18015,101,2019-06-29,34
18016,195,2019-06-29,35
18017,396,2019-06-29,39
18018,1045,2019-06-29,47
18019,85,2019-06-29,55
18020,285,2010-06-30,3
18021,19,2010-06-30,8
18022,404,2010-06-30,24
18023,331,2010-06-30,25
18024,1597,2010-06-30,26
18025,164,2010-06-30,34
18026,261,2010-06-30,35
18027,387,2010-06-30,39
18028,1361,2010-06-30,47
18029,95,2010-06-30,55
18030,246,2011-06-30,3
18031,13,2011-06-30,8
18032,455,2011-06-30,24
18033,227,2011-06-30,25
18034,1496,2011-06-30,26
18035,118,2011-06-30,34
18036,245,2011-06-30,35
18037,347,2011-06-30,39
18038,1469,2011-06-30,47
18039,78,2011-06-30,55
18040,163,2012-06-30,3
18041,13,2012-06-30,8
18042,377,2012-06-30,24
18043,121,2012-06-30,25
18044,1410,2012-06-30,26
18045,162,2012-06-30,34
18046,197,2012-06-30,35
18047,431,2012-06-30,39
18048,1138,2012-06-30,47
18049,50,2012-06-30,55
18050,136,2013-06-30,3
18051,8,2013-06-30,8
18052,274,2013-06-30,24
18053,137,2013-06-30,25
18054,1018,2013-06-30,26
18055,85,2013-06-30,34
18056,147,2013-06-30,35
18057,250,2013-06-30,39
18058,849,2013-06-30,47
18059,58,2013-06-30,55
18060,309,2014-06-30,3
18061,29,2014-06-30,8
18062,505,2014-06-30,24
18063,307,2014-06-30,25
18064,1647,2014-06-30,26
18065,178,2014-06-30,34
18066,378,2014-06-30,35
18067,437,2014-06-30,39
18068,1724,2014-06-30,47
18069,104,2014-06-30,55
18070,388,2015-06-30,3
18071,36,2015-06-30,8
18072,502,2015-06-30,24
18073,328,2015-06-30,25
18074,1829,2015-06-30,26
18075,257,2015-06-30,34
18076,446,2015-06-30,35
18077,492,2015-06-30,39
18078,1904,2015-06-30,47
18079,137,2015-06-30,55
18080,345,2016-06-30,3
18081,32,2016-06-30,8
18082,525,2016-06-30,24
18083,279,2016-06-30,25
18084,1810,2016-06-30,26
18085,301,2016-06-30,34
18086,482,2016-06-30,35
18087,452,2016-06-30,39
18088,1916,2016-06-30,47
18089,103,2016-06-30,55
18090,311,2017-06-30,3
18091,30,2017-06-30,8
18092,525,2017-06-30,24
18093,304,2017-06-30,25
18094,1952,2017-06-30,26
18095,208,2017-06-30,34
18096,350,2017-06-30,35
18097,513,2017-06-30,39
18098,1887,2017-06-30,47
18099,140,2017-06-30,55
18100,367,2018-06-30,3
18101,27,2018-06-30,8
18102,641,2018-06-30,24
18103,368,2018-06-30,25
18104,1946,2018-06-30,26
18105,158,2018-06-30,34
18106,334,2018-06-30,35
18107,639,2018-06-30,39
18108,1713,2018-06-30,47
18109,140,2018-06-30,55
18110,342,2019-06-30,3
18111,19,2019-06-30,8
18112,564,2019-06-30,24
18113,236,2019-06-30,25
18114,1849,2019-06-30,26
18115,135,2019-06-30,34
18116,296,2019-06-30,35
18117,521,2019-06-30,39
18118,1318,2019-06-30,47
18119,100,2019-06-30,55
18120,262,2010-07-01,3
18121,34,2010-07-01,8
18122,406,2010-07-01,24
18123,295,2010-07-01,25
18124,1456,2010-07-01,26
18125,130,2010-07-01,34
18126,282,2010-07-01,35
18127,282,2010-07-01,39
18128,1462,2010-07-01,47
18129,60,2010-07-01,55
18130,254,2011-07-01,3
18131,14,2011-07-01,8
18132,439,2011-07-01,24
18133,214,2011-07-01,25
18134,1301,2011-07-01,26
18135,118,2011-07-01,34
18136,217,2011-07-01,35
18137,289,2011-07-01,39
18138,1242,2011-07-01,47
18139,98,2011-07-01,55
18140,148,2012-07-01,3
18141,11,2012-07-01,8
18142,377,2012-07-01,24
18143,130,2012-07-01,25
18144,1245,2012-07-01,26
18145,94,2012-07-01,34
18146,123,2012-07-01,35
18147,284,2012-07-01,39
18148,923,2012-07-01,47
18149,40,2012-07-01,55
18150,240,2013-07-01,3
18151,20,2013-07-01,8
18152,439,2013-07-01,24
18153,349,2013-07-01,25
18154,1441,2013-07-01,26
18155,162,2013-07-01,34
18156,290,2013-07-01,35
18157,463,2013-07-01,39
18158,1370,2013-07-01,47
18159,101,2013-07-01,55
18160,405,2014-07-01,3
18161,41,2014-07-01,8
18162,575,2014-07-01,24
18163,322,2014-07-01,25
18164,1658,2014-07-01,26
18165,169,2014-07-01,34
18166,350,2014-07-01,35
18167,445,2014-07-01,39
18168,1750,2014-07-01,47
18169,124,2014-07-01,55
18170,475,2015-07-01,3
18171,34,2015-07-01,8
18172,582,2015-07-01,24
18173,350,2015-07-01,25
18174,1952,2015-07-01,26
18175,330,2015-07-01,34
18176,447,2015-07-01,35
18177,455,2015-07-01,39
18178,1924,2015-07-01,47
18179,166,2015-07-01,55
18180,299,2016-07-01,3
18181,37,2016-07-01,8
18182,490,2016-07-01,24
18183,318,2016-07-01,25
18184,1694,2016-07-01,26
18185,207,2016-07-01,34
18186,421,2016-07-01,35
18187,421,2016-07-01,39
18188,1670,2016-07-01,47
18189,113,2016-07-01,55
18190,284,2017-07-01,3
18191,13,2017-07-01,8
18192,559,2017-07-01,24
18193,240,2017-07-01,25
18194,1705,2017-07-01,26
18195,160,2017-07-01,34
18196,278,2017-07-01,35
18197,392,2017-07-01,39
18198,1327,2017-07-01,47
18199,100,2017-07-01,55
18200,270,2018-07-01,3
18201,21,2018-07-01,8
18202,653,2018-07-01,24
18203,314,2018-07-01,25
18204,2101,2018-07-01,26
18205,191,2018-07-01,34
18206,316,2018-07-01,35
18207,668,2018-07-01,39
18208,1610,2018-07-01,47
18209,120,2018-07-01,55
18210,351,2019-07-01,3
18211,20,2019-07-01,8
18212,578,2019-07-01,24
18213,312,2019-07-01,25
18214,1716,2019-07-01,26
18215,194,2019-07-01,34
18216,313,2019-07-01,35
18217,442,2019-07-01,39
18218,1563,2019-07-01,47
18219,115,2019-07-01,55
18220,249,2010-07-02,3
18221,23,2010-07-02,8
18222,396,2010-07-02,24
18223,246,2010-07-02,25
18224,1418,2010-07-02,26
18225,137,2010-07-02,34
18226,214,2010-07-02,35
18227,331,2010-07-02,39
18228,1172,2010-07-02,47
18229,72,2010-07-02,55
18230,166,2011-07-02,3
18231,11,2011-07-02,8
18232,320,2011-07-02,24
18233,132,2011-07-02,25
18234,880,2011-07-02,26
18235,85,2011-07-02,34
18236,139,2011-07-02,35
18237,237,2011-07-02,39
18238,799,2011-07-02,47
18239,51,2011-07-02,55
18240,271,2012-07-02,3
18241,22,2012-07-02,8
18242,419,2012-07-02,24
18243,250,2012-07-02,25
18244,1903,2012-07-02,26
18245,195,2012-07-02,34
18246,293,2012-07-02,35
18247,424,2012-07-02,39
18248,1639,2012-07-02,47
18249,110,2012-07-02,55
18250,264,2013-07-02,3
18251,18,2013-07-02,8
18252,440,2013-07-02,24
18253,327,2013-07-02,25
18254,1366,2013-07-02,26
18255,177,2013-07-02,34
18256,275,2013-07-02,35
18257,376,2013-07-02,39
18258,1518,2013-07-02,47
18259,59,2013-07-02,55
