,Unique Key,Complaint,timestamp_x,stations,StationName,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce
12001,201,water system,2015-08-14,26,LA GUARDIA AIRPORT,75.7,69.1,84.9,54.8,0.0,7.6,12.0,14.0,0,0.0,0
11997,32,water system,2015-08-14,3,BERGEN POINT,75.0,68.5,82.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12002,15,water system,2015-08-14,55,THE BATTERY,74.3,67.8,80.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
11999,51,water system,2015-08-14,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,77.1,69.1,88.0,55.0,0.0,7.6,13.0,18.1,0,0.0,0
12000,27,water system,2015-08-14,25,KINGS POINT,74.4,68.4,80.6,40.13438489176157,0.0,4.4,8.9,15.14035370771458,0,0.0,0
11998,6,water system,2015-08-14,8,CENTRAL PARK,75.4,66.9,84.9,53.9,0.0,3.3,6.0,11.652259365507286,0,0.0,0
12056,14,water system,2015-08-15,55,THE BATTERY,76.0,69.6,82.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12055,379,water system,2015-08-15,26,LA GUARDIA AIRPORT,78.9,69.1,88.0,53.0,0.0,5.2,14.0,15.9,0,0.0,0
12054,36,water system,2015-08-15,25,KINGS POINT,74.8,66.7,82.6,40.13438489176157,0.0,3.0,13.0,19.732570441683094,0,0.0,0
12053,197,water system,2015-08-15,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,76.8,66.0,87.1,58.8,0.0,6.4,14.0,21.2821093704924,0,0.0,0
12052,3,vent,2015-08-15,8,CENTRAL PARK,77.1,66.9,88.0,53.2,0.0,2.2,7.0,12.685239106984556,0,0.0,0
12051,68,water system,2015-08-15,3,BERGEN POINT,75.8,63.5,86.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12105,31,water system,2015-08-16,3,BERGEN POINT,79.3,69.4,91.9,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12108,28,water system,2015-08-16,25,KINGS POINT,78.5,72.3,86.9,40.13438489176157,0.0,6.1,15.9,23.450246644926853,0,0.0,0
12109,382,water system,2015-08-16,26,LA GUARDIA AIRPORT,81.4,71.1,91.9,59.8,0.0,6.5,17.1,21.0,0,0.0,0
12107,164,water system,2015-08-16,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,78.4,66.0,88.0,63.8,0.0,8.9,17.1,25.162760968434693,0,0.0,0
12106,3,vent,2015-08-16,8,CENTRAL PARK,80.7,66.9,91.9,60.6,0.0,3.3,6.0,11.652259365507286,0,0.0,0
12110,14,water system,2015-08-16,55,THE BATTERY,78.4,72.1,86.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12162,30,water system,2015-08-17,25,KINGS POINT,79.5,74.1,87.3,40.13438489176157,0.0,2.7,11.1,17.495558608937703,0,0.0,0
12163,141,water system,2015-08-17,26,LA GUARDIA AIRPORT,82.8,73.9,91.9,64.3,0.0,4.9,9.9,18.1,1,0.0,0
12164,10,water system,2015-08-17,55,THE BATTERY,80.1,74.8,86.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12160,3,sanitary,2015-08-17,8,CENTRAL PARK,82.8,75.9,93.0,63.9,0.0,1.2,5.1,10.367873622876411,0,0.0,0
12159,27,water system,2015-08-17,3,BERGEN POINT,81.5,73.0,90.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12161,49,water system,2015-08-17,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,80.3,70.0,90.0,66.3,0.0,7.4,15.0,22.55615006605796,1,0.0,0
12213,53,water system,2015-08-18,3,BERGEN POINT,83.4,74.7,92.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12216,48,water system,2015-08-18,25,KINGS POINT,80.6,74.8,87.4,40.13438489176157,0.0,3.2,11.1,17.55295407419682,0,0.0,0
12217,166,water system,2015-08-18,26,LA GUARDIA AIRPORT,84.7,77.0,93.0,65.3,0.0,4.8,13.0,17.1,0,0.0,0
12218,9,water system,2015-08-18,55,THE BATTERY,81.7,75.7,88.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12215,52,water system,2015-08-18,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,80.5,73.9,91.0,68.5,0.0,7.4,15.9,21.0,0,0.0,0
12214,3,water system,2015-08-18,8,CENTRAL PARK,84.4,75.9,95.0,64.9,0.0,2.5,7.0,12.719676386140025,0,0.0,0
12266,33,water system,2015-08-19,3,BERGEN POINT,82.6,76.6,89.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12271,10,water system,2015-08-19,55,THE BATTERY,80.3,75.9,84.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12267,2,vent,2015-08-19,8,CENTRAL PARK,81.8,73.0,95.0,67.0,0.29,3.6,7.0,12.845946409710074,1,0.0,0
12268,50,water system,2015-08-19,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,80.1,73.9,91.0,68.8,0.0,9.5,18.1,26.0,0,0.0,0
12269,49,water system,2015-08-19,25,KINGS POINT,79.5,75.7,83.5,40.13438489176157,0.0,8.3,18.1,26.25313617517107,0,0.0,0
12270,181,water system,2015-08-19,26,LA GUARDIA AIRPORT,83.4,77.0,93.0,65.4,0.0,8.5,18.1,22.0,1,0.0,0
12321,44,water system,2015-08-20,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,80.1,75.0,86.0,72.7,0.0,9.9,17.1,18.1,0,0.0,0
12320,4,sanitary,2015-08-20,8,CENTRAL PARK,80.0,73.0,90.0,70.1,0.0,4.0,8.0,17.1,0,0.0,0
12324,9,other water,2015-08-20,55,THE BATTERY,78.0,75.9,81.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12319,40,water system,2015-08-20,3,BERGEN POINT,78.6,75.4,83.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12323,125,water system,2015-08-20,26,LA GUARDIA AIRPORT,80.2,75.9,89.1,70.3,0.0,9.6,15.9,21.0,0,0.0,0
12322,33,water system,2015-08-20,25,KINGS POINT,78.1,75.4,82.2,40.13438489176157,0.0,8.7,14.0,21.546128510684326,0,0.0,0
12373,3,other water,2015-08-21,8,CENTRAL PARK,80.5,77.0,87.1,70.1,0.0,4.2,8.0,22.0,0,0.0,0
12372,40,water system,2015-08-21,3,BERGEN POINT,78.8,76.1,84.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12377,10,water system,2015-08-21,55,THE BATTERY,78.4,76.5,81.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12376,141,water system,2015-08-21,26,LA GUARDIA AIRPORT,81.0,75.9,87.1,70.2,0.0,11.0,15.9,22.0,0,0.0,0
12375,43,water system,2015-08-21,25,KINGS POINT,78.4,75.2,81.3,40.13438489176157,0.0,7.0,12.0,19.032484398708693,0,0.0,0
12374,63,water system,2015-08-21,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,80.7,75.9,87.1,72.8,0.0,10.5,18.1,24.1,0,0.0,0
12426,46,water system,2015-08-22,3,BERGEN POINT,78.1,72.9,85.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12427,8,vent,2015-08-22,8,CENTRAL PARK,78.7,71.1,87.1,65.0,0.33,4.0,8.0,14.0,1,0.0,0
12428,197,water system,2015-08-22,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,79.2,73.0,87.1,68.1,2.48,8.7,15.9,20.0,1,0.0,0
12431,8,water system,2015-08-22,55,THE BATTERY,77.7,72.1,86.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12429,29,water system,2015-08-22,25,KINGS POINT,77.1,70.5,84.7,40.13438489176157,0.0,4.9,11.1,17.748098656077808,0,0.0,0
12430,411,water system,2015-08-22,26,LA GUARDIA AIRPORT,78.7,71.1,87.1,65.3,0.32,9.1,18.1,24.1,1,0.0,0
12484,460,water system,2015-08-23,26,LA GUARDIA AIRPORT,76.6,70.0,86.0,55.5,0.0,6.8,12.0,14.0,0,0.0,0
12482,235,water system,2015-08-23,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,77.5,70.0,87.1,56.4,0.0,7.0,12.0,18.1,0,0.0,0
12481,3,sanitary,2015-08-23,8,CENTRAL PARK,76.9,69.1,87.1,53.1,0.32,3.7,7.0,12.8574255027619,0,0.0,0
12480,38,water system,2015-08-23,3,BERGEN POINT,76.1,69.6,82.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12483,27,water system,2015-08-23,25,KINGS POINT,74.9,69.3,81.1,40.13438489176157,0.0,4.7,8.0,14.131466198327455,0,0.0,0
12485,15,water system,2015-08-23,55,THE BATTERY,76.0,69.4,82.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12539,16,water system,2015-08-24,55,THE BATTERY,75.6,70.5,80.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12538,138,water system,2015-08-24,26,LA GUARDIA AIRPORT,75.8,70.0,84.0,61.0,0.0,5.9,9.9,16.47178986853925,0,0.0,0
12535,3,sanitary,2015-08-24,8,CENTRAL PARK,76.0,69.1,86.0,60.3,0.0,3.6,8.0,14.005196174757405,0,0.0,0
12536,38,water system,2015-08-24,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,75.8,69.1,86.0,61.5,0.0,5.5,8.9,15.266623731284636,0,0.0,0
12537,34,water system,2015-08-24,25,KINGS POINT,74.2,68.9,81.1,40.13438489176157,0.0,3.9,8.0,14.039633453912874,0,0.0,0
12534,36,water system,2015-08-24,3,BERGEN POINT,75.7,69.6,82.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12592,138,water system,2015-08-25,26,LA GUARDIA AIRPORT,78.5,71.1,86.0,64.7,0.0,5.5,12.0,14.0,0,0.0,0
12591,24,water system,2015-08-25,25,KINGS POINT,76.4,72.3,81.5,40.13438489176157,0.0,3.8,11.1,17.621828632507754,0,0.0,0
12590,45,water system,2015-08-25,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,77.2,69.1,84.0,67.0,0.0,5.4,11.1,17.805494121336924,0,0.0,0
12589,7,vent,2015-08-25,8,CENTRAL PARK,78.2,70.0,87.1,64.3,0.0,2.1,6.0,11.514510248885408,0,0.0,0
12588,27,water system,2015-08-25,3,BERGEN POINT,76.3,70.3,84.4,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12593,16,water system,2015-08-25,55,THE BATTERY,76.3,72.1,82.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12644,39,water system,2015-08-26,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,79.4,71.1,84.9,70.0,0.01,8.8,15.9,23.760182157326067,0,0.0,0
12645,22,water system,2015-08-26,25,KINGS POINT,78.3,75.7,82.0,40.13438489176157,0.0,8.1,14.0,21.477253952373392,0,0.0,0
12643,3,sanitary,2015-08-26,8,CENTRAL PARK,80.9,73.0,89.1,64.3,0.0,3.0,7.0,12.77707185139914,0,0.0,0
12642,36,water system,2015-08-26,3,BERGEN POINT,80.1,74.8,90.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12646,137,water system,2015-08-26,26,LA GUARDIA AIRPORT,80.6,73.0,88.0,66.5,0.0,8.3,14.0,20.0,0,0.0,0
12647,13,water system,2015-08-26,55,THE BATTERY,78.2,74.3,83.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12697,8,water system,2015-08-27,8,CENTRAL PARK,76.0,66.9,90.0,51.4,0.0,3.7,8.0,14.016675267809227,0,0.0,0
12698,34,water system,2015-08-27,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,77.2,68.0,84.9,53.6,0.0,9.4,15.9,20.0,0,0.0,0
12699,28,water system,2015-08-27,25,KINGS POINT,75.2,68.5,80.1,40.13438489176157,0.0,6.7,13.0,20.157296884600548,0,0.0,0
12700,149,water system,2015-08-27,26,LA GUARDIA AIRPORT,76.9,69.1,88.0,52.8,0.0,9.3,15.0,22.0,0,0.0,0
12701,9,water system,2015-08-27,55,THE BATTERY,74.8,68.0,81.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12696,42,water system,2015-08-27,3,BERGEN POINT,74.8,67.8,80.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12754,205,water system,2015-08-28,26,LA GUARDIA AIRPORT,74.2,68.0,82.9,54.0,0.0,9.0,13.0,21.0,0,0.0,0
12755,17,water system,2015-08-28,55,THE BATTERY,73.5,66.9,77.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12753,25,water system,2015-08-28,25,KINGS POINT,73.8,68.0,77.2,40.13438489176157,0.0,6.7,12.0,18.998047119553217,0,0.0,0
12752,51,water system,2015-08-28,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,75.5,68.0,84.0,52.8,0.0,8.2,13.0,17.1,0,0.0,0
12751,3,sanitary,2015-08-28,8,CENTRAL PARK,73.8,66.9,84.9,52.5,0.0,2.6,6.0,11.571905714144526,0,0.0,0
12750,30,water system,2015-08-28,3,BERGEN POINT,73.3,65.7,79.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12807,59,water system,2015-08-29,25,KINGS POINT,69.9,66.2,73.8,40.13438489176157,0.0,4.9,9.9,16.356998938021018,0,0.0,0
12806,203,water system,2015-08-29,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,73.4,64.0,82.9,53.0,0.0,6.4,13.0,15.9,0,0.0,0
12809,14,vent,2015-08-29,55,THE BATTERY,69.4,65.1,75.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12808,468,water system,2015-08-29,26,LA GUARDIA AIRPORT,73.1,66.0,82.9,52.8,0.0,5.3,12.0,18.837339816827697,0,0.0,0
12804,68,water system,2015-08-29,3,BERGEN POINT,69.6,64.6,75.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12805,4,Taxi,2015-08-29,8,CENTRAL PARK,72.7,63.0,82.0,51.5,0.0,2.5,6.0,11.560426621092699,0,0.0,0
12860,441,water system,2015-08-30,26,LA GUARDIA AIRPORT,76.8,66.0,84.9,55.1,0.0,5.3,15.0,18.1,0,0.0,0
12859,208,water system,2015-08-30,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,75.5,64.0,84.0,59.4,0.0,6.5,13.0,20.134338698496894,0,0.0,0
12858,3,sanitary,2015-08-30,8,CENTRAL PARK,75.7,63.0,87.1,53.9,0.0,1.2,5.1,10.367873622876411,0,0.0,0
12861,1,other,2015-08-30,33,MUNI ARPT TARANTINE FLD AP,65.2,44.1,78.1,53.8,0.0,3.0,8.0,13.936321616446467,0,0.0,0
12912,165,water system,2015-08-31,26,LA GUARDIA AIRPORT,79.1,70.0,90.0,62.1,0.0,7.4,12.0,18.1,0,0.0,0
12910,4,sanitary,2015-08-31,8,CENTRAL PARK,79.1,66.9,90.0,61.9,0.0,3.3,6.0,18.1,0,0.0,0
12911,34,water system,2015-08-31,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,76.8,68.0,84.0,64.7,0.0,8.7,13.0,20.386878745637,0,0.0,0
12962,4,other water,2015-09-01,8,CENTRAL PARK,81.7,72.0,91.0,66.0,0.13,3.8,8.0,17.1,1,0.0,0
12961,31,water system,2015-09-01,3,BERGEN POINT,83.1,74.7,90.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12966,18,water system,2015-09-01,55,THE BATTERY,80.4,75.4,86.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
12965,163,water system,2015-09-01,26,LA GUARDIA AIRPORT,82.7,72.0,91.9,65.6,0.08,7.5,13.0,17.1,0,0.0,0
12964,37,water system,2015-09-01,25,KINGS POINT,80.8,76.3,86.7,40.13438489176157,0.0,5.6,9.9,16.437352589383778,0,0.0,0
12963,64,water system,2015-09-01,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,80.7,69.1,91.0,68.3,0.0,9.6,13.0,20.0,1,0.0,0
13018,31,water system,2015-09-02,25,KINGS POINT,80.1,73.9,84.9,40.13438489176157,0.0,4.2,8.0,14.07407073306834,0,0.0,0
13017,30,water system,2015-09-02,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,81.1,75.0,91.0,66.7,0.0,7.6,13.0,20.260608722066948,0,0.0,0
13016,3,water system,2015-09-02,8,CENTRAL PARK,82.0,75.9,91.0,64.0,0.0,2.6,7.0,12.731155479191846,0,0.0,0
13019,130,water system,2015-09-02,26,LA GUARDIA AIRPORT,82.6,75.9,91.9,64.4,0.0,6.3,12.0,18.952130747345926,0,0.0,0
13015,26,water system,2015-09-02,3,BERGEN POINT,80.3,74.1,86.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13020,10,vent,2015-09-02,55,THE BATTERY,80.2,76.6,85.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13073,135,water system,2015-09-03,26,LA GUARDIA AIRPORT,80.2,75.0,88.0,65.3,0.0,5.6,13.0,15.9,0,0.0,0
13074,17,water system,2015-09-03,55,THE BATTERY,77.5,73.6,83.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13069,50,water system,2015-09-03,3,BERGEN POINT,74.8,71.6,78.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13072,25,water system,2015-09-03,25,KINGS POINT,77.1,72.5,82.6,40.13438489176157,0.0,5.7,12.0,18.883256189034988,0,0.0,0
13071,35,water system,2015-09-03,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,77.7,71.1,87.1,67.9,0.0,6.6,15.0,22.46431732164337,0,0.0,0
13070,3,traffic,2015-09-03,8,CENTRAL PARK,81.1,73.9,91.0,64.3,0.0,1.8,7.0,12.639322734777265,0,0.0,0
13124,66,water system,2015-09-04,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,80.8,71.1,93.0,67.8,0.0,6.0,9.9,16.483268961591072,0,0.0,0
13123,4,water system,2015-09-04,8,CENTRAL PARK,82.6,73.9,93.0,64.2,0.0,1.8,6.0,11.480072969729939,0,0.0,0
13125,25,water system,2015-09-04,25,KINGS POINT,79.0,73.0,88.5,40.13438489176157,0.0,3.8,8.9,15.071479149403643,0,0.0,0
13127,10,water system,2015-09-04,55,THE BATTERY,80.3,75.4,91.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13126,194,water system,2015-09-04,26,LA GUARDIA AIRPORT,82.6,75.0,93.0,65.5,0.0,4.9,8.9,15.197749172973694,0,0.0,0
13180,12,water system,2015-09-05,55,THE BATTERY,79.3,76.5,81.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13176,3,other,2015-09-05,8,CENTRAL PARK,80.6,73.9,93.0,65.2,0.0,5.0,12.0,19.0,0,0.0,0
13177,193,water system,2015-09-05,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,78.5,73.0,93.0,68.3,0.0,7.5,14.0,17.1,0,0.0,0
13178,58,water system,2015-09-05,25,KINGS POINT,78.1,74.3,82.4,40.13438489176157,0.0,3.9,7.0,12.880383688865544,0,0.0,0
13179,404,water system,2015-09-05,26,LA GUARDIA AIRPORT,80.3,75.0,93.0,65.9,0.0,8.6,17.1,18.1,0,0.0,0
13229,3,traffic,2015-09-06,8,CENTRAL PARK,74.0,66.9,84.9,57.1,0.0,4.4,8.9,15.14035370771458,0,0.0,0
13230,323,water system,2015-09-06,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,72.5,64.9,84.9,59.8,0.0,8.0,12.0,19.147275329226915,0,0.0,0
13231,76,water system,2015-09-06,25,KINGS POINT,71.0,65.1,77.9,40.13438489176157,0.0,3.7,8.9,15.060000056351821,0,0.0,0
13232,552,water system,2015-09-06,26,LA GUARDIA AIRPORT,72.9,66.9,84.0,58.2,0.0,8.7,13.0,20.386878745637,0,0.0,0
13233,10,sanitary,2015-09-06,55,THE BATTERY,72.0,68.0,75.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13282,3,water system,2015-09-07,8,CENTRAL PARK,74.1,64.9,87.1,55.8,0.0,1.0,4.1,9.185665671725435,0,0.0,0
13285,361,water system,2015-09-07,26,LA GUARDIA AIRPORT,73.9,66.9,84.0,56.7,0.0,5.1,12.0,15.9,0,0.0,0
13284,50,water system,2015-09-07,25,KINGS POINT,70.9,64.2,77.9,40.13438489176157,0.0,4.1,11.1,17.656265911663226,0,0.0,0
13286,11,water system,2015-09-07,55,THE BATTERY,72.3,67.5,79.7,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13283,214,water system,2015-09-07,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,71.3,62.1,81.0,58.1,0.0,4.9,9.9,16.356998938021018,0,0.0,0
13336,36,water system,2015-09-08,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,75.8,62.1,86.0,65.8,0.0,9.5,17.1,22.9,0,0.0,0
13339,16,water system,2015-09-08,55,THE BATTERY,75.7,68.9,85.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13337,40,water system,2015-09-08,25,KINGS POINT,75.6,70.5,83.1,40.13438489176157,0.0,7.4,15.0,22.55615006605796,0,0.0,0
13338,167,other,2015-09-08,26,LA GUARDIA AIRPORT,77.8,66.9,90.0,61.7,0.0,7.9,15.0,19.0,0,0.0,0
13335,5,other,2015-09-08,8,CENTRAL PARK,78.4,64.9,91.9,60.5,0.0,3.4,7.0,12.822988223606432,0,0.0,0
13389,32,water system,2015-09-09,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,79.8,70.0,91.0,68.8,0.0,10.8,19.0,24.1,0,0.0,0
13392,13,water system,2015-09-09,55,THE BATTERY,80.3,73.2,89.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13391,203,water system,2015-09-09,26,LA GUARDIA AIRPORT,83.3,71.1,95.0,65.2,0.0,7.8,15.0,25.1,0,0.0,0
13390,25,water system,2015-09-09,25,KINGS POINT,80.2,75.6,88.5,40.13438489176157,0.0,7.3,15.0,22.54467097300613,0,0.0,0
13388,2,water system,2015-09-09,8,CENTRAL PARK,84.2,70.0,97.0,64.2,0.0,3.8,8.0,15.0,0,0.0,0
13442,14,water system,2015-09-10,55,THE BATTERY,78.9,74.7,83.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13437,51,water system,2015-09-10,3,BERGEN POINT,82.3,74.5,89.8,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13439,45,water system,2015-09-10,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,79.2,73.0,91.0,70.9,0.0,10.5,18.1,22.9,1,0.0,0
13438,4,other water,2015-09-10,8,CENTRAL PARK,82.0,75.9,97.0,68.8,0.0,4.0,8.9,22.0,0,0.0,0
13440,26,water system,2015-09-10,25,KINGS POINT,78.9,75.7,83.1,40.13438489176157,0.0,9.1,18.1,26.344968919585657,0,0.0,0
13441,138,water system,2015-09-10,26,LA GUARDIA AIRPORT,81.1,75.2,88.0,69.2,0.0,10.4,15.0,21.0,1,0.0,0
13490,46,water system,2015-09-11,3,BERGEN POINT,75.0,72.0,79.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13492,38,water system,2015-09-11,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,75.5,71.6,79.0,71.6,0.75,7.3,13.0,20.226171442911483,1,0.0,0
13494,192,water system,2015-09-11,26,LA GUARDIA AIRPORT,75.3,72.0,89.1,69.8,0.66,8.5,14.0,18.1,1,0.0,0
13493,27,water system,2015-09-11,25,KINGS POINT,74.4,71.2,79.2,40.13438489176157,0.0,4.8,9.9,16.345519844969196,0,0.0,0
13495,16,water system,2015-09-11,55,THE BATTERY,75.5,72.7,79.3,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13491,6,water system,2015-09-11,8,CENTRAL PARK,75.2,71.1,90.0,69.8,1.13,4.7,8.9,15.17479098687005,1,0.0,0
13543,49,water system,2015-09-12,3,BERGEN POINT,71.8,67.5,79.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13547,316,water system,2015-09-12,26,LA GUARDIA AIRPORT,72.4,66.0,81.0,62.9,0.52,8.8,15.9,22.0,1,0.0,0
13548,17,water system,2015-09-12,55,THE BATTERY,72.0,66.9,80.6,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13546,28,water system,2015-09-12,25,KINGS POINT,71.3,66.4,78.6,40.13438489176157,0.0,6.3,12.0,18.952130747345926,0,0.0,0
13545,92,water system,2015-09-12,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,72.9,66.0,82.0,63.7,0.53,9.2,15.0,21.0,1,0.0,0
13544,4,other water,2015-09-12,8,CENTRAL PARK,72.3,66.0,81.0,63.1,0.45,5.6,8.9,15.9,1,0.0,0
13597,5,water system,2015-09-13,8,CENTRAL PARK,74.0,66.0,81.0,63.4,0.0,2.3,8.0,17.1,0,0.0,0
13599,33,water system,2015-09-13,25,KINGS POINT,72.6,68.7,76.1,40.13438489176157,0.0,3.7,11.1,17.610349539455935,0,0.0,0
13598,115,water system,2015-09-13,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,73.6,66.0,82.0,65.4,0.03,7.8,19.0,26.0,1,0.0,0
13596,26,water system,2015-09-13,3,BERGEN POINT,72.7,67.3,77.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13601,11,water system,2015-09-13,55,THE BATTERY,73.5,70.2,77.2,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13600,314,water system,2015-09-13,26,LA GUARDIA AIRPORT,74.6,66.0,81.0,63.1,0.0,7.2,19.0,24.1,1,0.0,0
13649,31,water system,2015-09-14,3,BERGEN POINT,71.6,66.6,76.5,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13650,3,water system,2015-09-14,8,CENTRAL PARK,72.0,66.9,80.1,62.5,0.29,5.2,9.9,22.0,1,0.0,0
13651,35,water system,2015-09-14,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,72.5,66.9,80.1,63.5,0.28,10.7,19.0,25.1,1,0.0,0
13652,40,water system,2015-09-14,25,KINGS POINT,71.2,69.4,75.2,40.13438489176157,0.0,5.8,13.0,20.053985047134137,0,0.0,0
13653,153,water system,2015-09-14,26,LA GUARDIA AIRPORT,72.6,68.0,79.0,62.1,0.22,8.8,17.1,27.0,1,0.0,0
13654,14,water system,2015-09-14,55,THE BATTERY,71.2,67.5,74.1,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13707,18,water system,2015-09-15,55,THE BATTERY,65.5,58.3,75.0,40.13438489176157,0.0,0.0,12.0,18.22894788508108,0,0.0,0
13706,172,water system,2015-09-15,26,LA GUARDIA AIRPORT,66.6,59.0,79.0,48.0,0.05,12.8,18.1,24.1,0,0.0,0
13704,35,water system,2015-09-15,24,JOHN F KENNEDY INTERNATIONAL AIRPORT,67.6,60.1,79.0,48.1,0.03,13.8,19.0,22.0,0,0.0,0
13703,7,water system,2015-09-15,8,CENTRAL PARK,66.4,59.0,80.1,46.7,0.04,6.3,11.1,20.0,0,0.0,0
